label,latitude,longitude,region,department,class_name,nearest_train_station
la chaulme,45.471530018,3.957066905,auvergne rhône alpes,puy de dôme,city,St-Romain-le-Puy
chauriat,45.744037371,3.277588472,auvergne rhône alpes,puy de dôme,city,Vertaizon
chavaroux,45.855893714,3.258677207,auvergne rhône alpes,puy de dôme,city,Ennezat-Clerlande
clermont ferrand,45.785911666,3.115399276,auvergne rhône alpes,puy de dôme,city,Clermont-Ferrand
collanges,45.435388979,3.215243389,auvergne rhône alpes,puy de dôme,city,Le Breuil-sur-Couze
combronde,45.985877567,3.080334936,auvergne rhône alpes,puy de dôme,city,Aubiat
cros,45.46667654,2.607848766,auvergne rhône alpes,puy de dôme,city,Mont-Dore
dauzat sur vodable,45.471318477,3.082590488,auvergne rhône alpes,puy de dôme,city,Le Breuil-sur-Couze
domaize,45.686701526,3.533462172,auvergne rhône alpes,puy de dôme,city,Pont-de-Dore
effiat,46.044305692,3.268782348,auvergne rhône alpes,puy de dôme,city,Aigueperse
enval,45.897190483,3.051686775,auvergne rhône alpes,puy de dôme,city,Volvic
escoutoux,45.815687445,3.554136745,auvergne rhône alpes,puy de dôme,city,Thiers
espirat,45.752798298,3.335365297,auvergne rhône alpes,puy de dôme,city,Vertaizon
fayet le chateau,45.679062155,3.409906473,auvergne rhône alpes,puy de dôme,city,Vertaizon
fayet ronaye,45.419113926,3.535659345,auvergne rhône alpes,puy de dôme,city,Brassac-les-Mines-Ste-Florine
gelles,45.762216229,2.770582566,auvergne rhône alpes,puy de dôme,city,Pontgibaud
giat,45.798956743,2.476785532,auvergne rhône alpes,puy de dôme,city,Laqueuille
gimeaux,45.949108285,3.098657426,auvergne rhône alpes,puy de dôme,city,Pontmort
la goutelle,45.844506857,2.747070201,auvergne rhône alpes,puy de dôme,city,Pontgibaud
grandrif,45.520338518,3.834587684,auvergne rhône alpes,puy de dôme,city,Montbrison
jozerand,46.024795342,3.098988804,auvergne rhône alpes,puy de dôme,city,Aubiat
la tour d auvergne,45.544173424,2.707440934,auvergne rhône alpes,puy de dôme,city,Mont-Dore
limons,45.976106642,3.445751581,auvergne rhône alpes,puy de dôme,city,Puy-Guillaume
loubeyrat,45.936931802,3.006221255,auvergne rhône alpes,puy de dôme,city,Volvic
luzillat,45.959040506,3.384979729,auvergne rhône alpes,puy de dôme,city,Puy-Guillaume
malauzat,45.859725748,3.060937801,auvergne rhône alpes,puy de dôme,city,Volvic
marcillat,46.077660367,3.034333079,auvergne rhône alpes,puy de dôme,city,St-Bonnet-de-Rochefort
marsac en livradois,45.480333029,3.721596764,auvergne rhône alpes,puy de dôme,city,Montbrison
mazoires,45.395009444,3.047809571,auvergne rhône alpes,puy de dôme,city,Lempdes (Haute-Loire)
le mont dore,45.575685086,2.810031994,auvergne rhône alpes,puy de dôme,city,Mont-Dore
montfermy,45.871208405,2.798177211,auvergne rhône alpes,puy de dôme,city,Pontgibaud
montpensier,46.037721055,3.226579047,auvergne rhône alpes,puy de dôme,city,Aigueperse
chambaron sur morge,45.95413403,3.148313478,auvergne rhône alpes,puy de dôme,city,Pontmort
murat le quaire,45.603912307,2.759385309,auvergne rhône alpes,puy de dôme,city,Mont-Dore
neschers,45.592285001,3.165107339,auvergne rhône alpes,puy de dôme,city,Parent-Coudes-Champeix
neuville,45.751097076,3.442490531,auvergne rhône alpes,puy de dôme,city,Lezoux
novacelles,45.429628754,3.657714033,auvergne rhône alpes,puy de dôme,city,Brassac-les-Mines-Ste-Florine
orbeil,45.571546841,3.268056143,auvergne rhône alpes,puy de dôme,city,Issoire
paslieres,45.923305895,3.508452905,auvergne rhône alpes,puy de dôme,city,Puy-Guillaume
perpezat,45.671626174,2.776523001,auvergne rhône alpes,puy de dôme,city,Laqueuille
perrier,45.545112341,3.198581538,auvergne rhône alpes,puy de dôme,city,Issoire
peschadoires,45.826810409,3.480519681,auvergne rhône alpes,puy de dôme,city,Pont-de-Dore
picherande,45.469665515,2.792474437,auvergne rhône alpes,puy de dôme,city,Mont-Dore
prompsat,45.945088123,3.072379956,auvergne rhône alpes,puy de dôme,city,Pontmort
prondines,45.759163411,2.68379125,auvergne rhône alpes,puy de dôme,city,Laqueuille
puy guillaume,45.961300766,3.497231248,auvergne rhône alpes,puy de dôme,city,Puy-Guillaume
reignat,45.749759064,3.357073963,auvergne rhône alpes,puy de dôme,city,Vertaizon
la roche noire,45.713663251,3.22351806,auvergne rhône alpes,puy de dôme,city,Le Cendre-Orcet
romagnat,45.720765688,3.088281259,auvergne rhône alpes,puy de dôme,city,Clermont-La Rotonde
st amant tallende,45.66731602,3.109619254,auvergne rhône alpes,puy de dôme,city,Les Martres-de-Veyre
st angel,46.001546393,2.939464081,auvergne rhône alpes,puy de dôme,city,Les Ancizes-St-Georges
st beauzire,45.854588847,3.184430414,auvergne rhône alpes,puy de dôme,city,Massiac
ste christine,46.072371484,2.831174379,auvergne rhône alpes,puy de dôme,city,St-Éloy
st clement de valorgue,45.500454457,3.936472113,auvergne rhône alpes,puy de dôme,city,St-Romain-le-Puy
st clement de regnat,45.997988497,3.295240144,auvergne rhône alpes,puy de dôme,city,Aigueperse
st genes champespe,45.415278143,2.725244408,auvergne rhône alpes,puy de dôme,city,Mont-Dore
st georges sur allier,45.714792928,3.261214629,auvergne rhône alpes,puy de dôme,city,Le Cendre-Orcet
st jacques d ambur,45.896861725,2.766004128,auvergne rhône alpes,puy de dôme,city,Les Ancizes-St-Georges
st jean en val,45.512537754,3.364865951,auvergne rhône alpes,puy de dôme,city,Issoire
st priest bramefant,46.028686836,3.439621755,auvergne rhône alpes,puy de dôme,city,St-Yorre
st quintin sur sioule,46.092520397,3.069516867,auvergne rhône alpes,puy de dôme,city,St-Bonnet-de-Rochefort
st sandoux,45.638257844,3.108370051,auvergne rhône alpes,puy de dôme,city,Vic-le-Comte
st victor montvianeix,45.938210175,3.611517808,auvergne rhône alpes,puy de dôme,city,Thiers
sardon,45.963632068,3.222355064,auvergne rhône alpes,puy de dôme,city,Aubiat
sauret besserve,45.989402847,2.802584355,auvergne rhône alpes,puy de dôme,city,Les Ancizes-St-Georges
saurier,45.535914029,3.055971959,auvergne rhône alpes,puy de dôme,city,Parent-Coudes-Champeix
sauviat,45.719081809,3.557097924,auvergne rhône alpes,puy de dôme,city,Pont-de-Dore
sauxillanges,45.563121589,3.372585129,auvergne rhône alpes,puy de dôme,city,Issoire
sayat,45.839164638,3.033733284,auvergne rhône alpes,puy de dôme,city,Volvic
tauves,45.563589746,2.627392602,auvergne rhône alpes,puy de dôme,city,Laqueuille
teilhede,45.961418132,3.052790393,auvergne rhône alpes,puy de dôme,city,Pontmort
thiers,45.8618565,3.539563551,auvergne rhône alpes,puy de dôme,city,Thiers
thiolieres,45.581398607,3.693381918,auvergne rhône alpes,puy de dôme,city,Noirétable
tours sur meymont,45.67340502,3.576441782,auvergne rhône alpes,puy de dôme,city,Pont-de-Dore
tourzel ronzieres,45.520658204,3.118232014,auvergne rhône alpes,puy de dôme,city,Issoire
usson,45.527414375,3.34234276,auvergne rhône alpes,puy de dôme,city,Issoire
le vernet ste marguerite,45.616261365,2.93891307,auvergne rhône alpes,puy de dôme,city,Mont-Dore
verneugheol,45.754962703,2.520249613,auvergne rhône alpes,puy de dôme,city,Laqueuille
vertaizon,45.775426479,3.2846630340000003,auvergne rhône alpes,puy de dôme,city,Vertaizon
veyre monton,45.67323407,3.16407446,auvergne rhône alpes,puy de dôme,city,Les Martres-de-Veyre
vichel,45.424153468,3.241020075,auvergne rhône alpes,puy de dôme,city,Le Breuil-sur-Couze
vinzelles,45.9278764,3.41509415,auvergne rhône alpes,puy de dôme,city,Mâcon-Loché-TGV
vitrac,45.978569309,2.895367056,auvergne rhône alpes,puy de dôme,city,Boisset
viverols,45.432493694,3.881223976,auvergne rhône alpes,puy de dôme,city,St-Romain-le-Puy
yssac la tourette,45.934229441,3.091498996,auvergne rhône alpes,puy de dôme,city,Pontmort
les abrets en dauphine,45.533709312,5.587913668,auvergne rhône alpes,isère,city,Les Abrets-Fitilieu
annoisin chatelans,45.761128416,5.291798813,auvergne rhône alpes,isère,city,La Valbonne
auberives sur vareze,45.426920113,4.818873496,auvergne rhône alpes,isère,city,Clonas
auris,45.052383743,6.083826997,auvergne rhône alpes,isère,city,Lancey
la balme les grottes,45.841798973,5.31979016,auvergne rhône alpes,isère,city,Lagnieu
beaucroissant,45.342235283,5.468091501,auvergne rhône alpes,isère,city,Rives
beauvoir de marc,45.519590913,5.080119636,auvergne rhône alpes,isère,city,La Verpillière
belmont,45.473720562,5.36379053,auvergne rhône alpes,isère,city,Montbarrey
blandin,45.480165973,5.446727244,auvergne rhône alpes,isère,city,Virieu-sur-Bourbre
bonnefamille,45.601117993,5.11421686,auvergne rhône alpes,isère,city,La Verpillière
brangues,45.695735326,5.537487732,auvergne rhône alpes,isère,city,Brens-Virignin
bressieux,45.3219362,5.277829494,auvergne rhône alpes,isère,city,Le Grand-Lemps
bresson,45.133421603,5.750742155,auvergne rhône alpes,isère,city,Échirolles
la buissiere,45.408964361,5.986361187,auvergne rhône alpes,isère,city,Le Cheylas-La Buissière
cessieu,45.569271825,5.376450277,auvergne rhône alpes,isère,city,Cessieu
chalon,45.451719203,4.936820568,auvergne rhône alpes,isère,city,Vienne
chamagnieu,45.688149018,5.1667253,auvergne rhône alpes,isère,city,La Verpillière
chamagnieu,45.688149018,5.1667253,auvergne rhône alpes,isère,city,La Verpillière
champ sur drac,45.068974871,5.727257482,auvergne rhône alpes,isère,city,Jarrie-Vizille
chantesse,45.245427955,5.447401814,auvergne rhône alpes,isère,city,Poliénas
la chapelle de la tour,45.589500538,5.470593737,auvergne rhône alpes,isère,city,La Tour-du-Pin
la chapelle de surieu,45.394351661,4.916361844,auvergne rhône alpes,isère,city,Le Péage-de-Roussillon
charantonnay,45.53857748,5.115814026,auvergne rhône alpes,isère,city,La Verpillière
chatelus,45.054210923,5.390510086,auvergne rhône alpes,isère,city,St-Hilaire-St-Nazaire
chatonnay,45.477030195,5.22243665,auvergne rhône alpes,isère,city,Bourgoin-Jallieu
chezeneuve,45.56080836,5.216710226,auvergne rhône alpes,isère,city,L'Isle-d'Abeau
chimilin,45.573649014,5.589994682,auvergne rhône alpes,isère,city,Les Abrets-Fitilieu
chozeau,45.699422317,5.20982881,auvergne rhône alpes,isère,city,La Verpillière
clavans en haut oisans,45.11721183,6.162138084,auvergne rhône alpes,isère,city,St-Jean-de-Maurienne-Arvan
clelles en trieves,44.824643868,5.628714932,auvergne rhône alpes,isère,city,Clelles-Mens
clonas sur vareze,45.414699923,4.792839955,auvergne rhône alpes,isère,city,Clonas
corenc,45.225828872,5.759070941,auvergne rhône alpes,isère,city,Grenoble-Université-Gières
coublevie,45.356712663,5.618071229,auvergne rhône alpes,isère,city,Voiron
crachier,45.546422995,5.220683152,auvergne rhône alpes,isère,city,Bourgoin-Jallieu
crolles,45.281995451,5.88916078,auvergne rhône alpes,isère,city,Brignoud
dizimieu,45.713435451,5.287391698,auvergne rhône alpes,isère,city,L'Isle-d'Abeau
echirolles,45.147068594,5.715311764,auvergne rhône alpes,isère,city,Échirolles
eclose badinieres,45.499076184,5.30125456,auvergne rhône alpes,isère,city,Cessieu
entraigues,44.890195238,5.964051675,auvergne rhône alpes,isère,city,Ennezat-Clerlande
estrablin,45.513302354,4.958510468,auvergne rhône alpes,isère,city,Vienne
faramans,45.388330618,5.154258371,auvergne rhône alpes,isère,city,Beaurepaire
le haut breda,45.301935141,6.100049926,auvergne rhône alpes,isère,city,Goncelin
flacheres,45.469212294,5.31510224,auvergne rhône alpes,isère,city,Châbons
fontaine,45.192839565,5.677919278,auvergne rhône alpes,isère,city,Montreux-Vieux
fontanil cornillon,45.254332535,5.664255643,auvergne rhône alpes,isère,city,St-Égrève-St-Robert
la forteresse,45.29465493,5.407078309,auvergne rhône alpes,isère,city,Tullins-Fures
la frette,45.387891738,5.363118199,auvergne rhône alpes,isère,city,Louhans
froges,45.265282901,5.926409288,auvergne rhône alpes,isère,city,Brignoud
heyrieux,45.628324906,5.059066718,auvergne rhône alpes,isère,city,Heyrieux
hieres sur amby,45.799807284,5.293493767,auvergne rhône alpes,isère,city,Lagnieu
huez,45.097191195,6.084782607,auvergne rhône alpes,isère,city,Lancey
jardin,45.492817454,4.910201981,auvergne rhône alpes,isère,city,Vienne
luzinay,45.589491115,4.956835706,auvergne rhône alpes,isère,city,Estressin
marcollin,45.310417829,5.088507718,auvergne rhône alpes,isère,city,Beaurepaire
maubec,45.566120791,5.258356839,auvergne rhône alpes,isère,city,Bourgoin-Jallieu
merlas,45.439603113,5.658484181,auvergne rhône alpes,isère,city,St-Béron-La Bridoire
miribel les echelles,45.437688113,5.708060316,auvergne rhône alpes,isère,city,St-Béron-La Bridoire
montchaboud,45.093103296,5.761182229,auvergne rhône alpes,isère,city,Jarrie-Vizille
les deux alpes,44.994995839,6.123306775,auvergne rhône alpes,isère,city,Jarrie-Vizille
monteynard,44.980349787,5.702216078,auvergne rhône alpes,isère,city,St-Georges-de-Commiers
montfalcon,45.260549265,5.171889366,auvergne rhône alpes,isère,city,Beaurepaire
moras,45.687033231,5.260099063,auvergne rhône alpes,isère,city,L'Isle-d'Abeau
la motte st martin,44.94651245,5.719024084,auvergne rhône alpes,isère,city,Monestier-de-Clermont
murianette,45.188442311,5.82590359,auvergne rhône alpes,isère,city,Domène
nivolas vermelle,45.561616365,5.307027559,auvergne rhône alpes,isère,city,Bourgoin-Jallieu
pact,45.354162759,4.988561908,auvergne rhône alpes,isère,city,Manthes-Lapeyrouse
le peage de roussillon,45.368524837,4.783357405,auvergne rhône alpes,isère,city,Le Péage-de-Roussillon
penol,45.37154523,5.17998147,auvergne rhône alpes,isère,city,Beaurepaire
pierre chatel,44.956433469,5.77380085,auvergne rhône alpes,isère,city,St-Georges-de-Commiers
polienas,45.250122369,5.47994529,auvergne rhône alpes,isère,city,Poliénas
ponsonnas,44.889252814,5.797897846,auvergne rhône alpes,isère,city,Monestier-de-Clermont
presles,45.093189577,5.405692389,auvergne rhône alpes,isère,city,St-Marcellin
primarette,45.408144241,5.033643093,auvergne rhône alpes,isère,city,Beaurepaire
proveysieux,45.287609306,5.71515117,auvergne rhône alpes,isère,city,Voreppe
revel,45.168269962,5.909620001,auvergne rhône alpes,isère,city,Domène
rives sur fure,45.360650537,5.486852894,auvergne rhône alpes,isère,city,Rives
roche,45.574567608,5.155931376,auvergne rhône alpes,isère,city,La Verpillière
roche,45.574567608,5.155931376,auvergne rhône alpes,isère,city,La Verpillière
les roches de condrieu,45.453385643,4.764743552,auvergne rhône alpes,isère,city,St-Clair-les-Roches
roussillon,45.378877212,4.818783628,auvergne rhône alpes,isère,city,Le Péage-de-Roussillon
roybon,45.248097083,5.249065766,auvergne rhône alpes,isère,city,St-Marcellin
st alban de roche,45.587039454,5.224767578,auvergne rhône alpes,isère,city,L'Isle-d'Abeau
st andeol,44.949918941,5.517279375,auvergne rhône alpes,isère,city,Monestier-de-Clermont
ste anne sur gervonde,45.499806109,5.232569476,auvergne rhône alpes,isère,city,Bourgoin-Jallieu
st antoine l abbaye,45.184624049,5.212445683,auvergne rhône alpes,isère,city,St-Marcellin
st barthelemy de beaurepaire,45.341576243,5.080836353,auvergne rhône alpes,isère,city,Beaurepaire
st barthelemy de sechilienne,45.039670408,5.822006482,auvergne rhône alpes,isère,city,Jarrie-Vizille
st bonnet de chavagne,45.121253745,5.227521796,auvergne rhône alpes,isère,city,St-Hilaire-St-Nazaire
st bueil,45.474120619,5.680781756,auvergne rhône alpes,isère,city,St-Béron-La Bridoire
st clair de la tour,45.571049954,5.488643045,auvergne rhône alpes,isère,city,La Tour-du-Pin
st clair sur galaure,45.2722026,5.147540313,auvergne rhône alpes,isère,city,Beaurepaire
st etienne de st geoirs,45.34602248,5.348602441,auvergne rhône alpes,isère,city,Le Grand-Lemps
st geoire en valdaine,45.460878789,5.635806654,auvergne rhône alpes,isère,city,Pont-de-Beauvoisin
st gervais,45.190387885,5.497579722,auvergne rhône alpes,isère,city,Vinay
st hilaire de la cote,45.389514894,5.329529639,auvergne rhône alpes,isère,city,Le Grand-Lemps
st ismier,45.251496948,5.828432383,auvergne rhône alpes,isère,city,Lancey
st jean d herans,44.854682651,5.753141891,auvergne rhône alpes,isère,city,Monestier-de-Clermont
st jean le vieux,45.207647036,5.877491865,auvergne rhône alpes,isère,city,Lancey
st marcellin,45.152920149,5.317200813,auvergne rhône alpes,isère,city,St-Marcellin
ste marie du mont,45.406643359,5.929993908,auvergne rhône alpes,isère,city,Le Cheylas-La Buissière
st maurice en trieves,44.7604129,5.653505522,auvergne rhône alpes,isère,city,Clelles-Mens
st michel de st geoirs,45.301077205,5.359078549,auvergne rhône alpes,isère,city,Poliénas
st mury monteymond,45.206550621,5.933069063,auvergne rhône alpes,isère,city,Lancey
st nizier du moucherotte,45.164847343,5.631373072,auvergne rhône alpes,isère,city,Pont-de-Claix
st pierre de bressieux,45.30094707,5.299894485,auvergne rhône alpes,isère,city,Vinay
st quentin fallavier,45.639775308,5.108284174,auvergne rhône alpes,isère,city,St-Quentin-Fallavier
st quentin fallavier,45.639775308,5.108284174,auvergne rhône alpes,isère,city,St-Quentin-Fallavier
st quentin sur isere,45.277617232,5.547838602,auvergne rhône alpes,isère,city,Tullins-Fures
st romain de jalionas,45.752234749,5.223964749,auvergne rhône alpes,isère,city,Lyon-St-Exupéry-TGV
st romain de surieu,45.38990581,4.889540575,auvergne rhône alpes,isère,city,Le Péage-de-Roussillon
st sauveur,45.145392105,5.344213082,auvergne rhône alpes,isère,city,Pontailler-sur-Saône
st sorlin de vienne,45.473686716,4.9384034880000005,auvergne rhône alpes,isère,city,Vienne
st sulpice des rivoires,45.467549849,5.603962646,auvergne rhône alpes,isère,city,Les Abrets-Fitilieu
st victor de cessieu,45.539921987,5.383141399,auvergne rhône alpes,isère,city,Cessieu
salagnon,45.668627051,5.357636948,auvergne rhône alpes,isère,city,Bourgoin-Jallieu
